시군구명,어린이집코드,어린이집명,어린이집유형,운영현황,우편번호,상세주소,전화번호,팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,CCTV총설치수,보육교직원수,정원,현원,시설 위도(좌표값),시설 경도(좌표값),통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,데이터기준일자,제공서비스,반수-만0세,반수-만1세,반수-만2세,반수-만3세,반수-만4세,반수-만5세,반수-영아혼합(만0~2세),반수-유아혼합(만3~5세),반수-특수장애,반수-총계,아동수-만0세,아동수-만1세,아동수-만2세,아동수-만3세,아동수-만4세,아동수-만5세,아동수-영아혼합(만0~2세),아동수-유아혼합(만3~5세),아동수-특수장애,아동수-총계,근속년수-1년미만,근속년수-1년이상~2년미만,근속년수-2년이상~4년미만,근속년수-4년이상~6년미만,근속년수-6년이상,교직원현황-원장,교직원현황-보육교사,교직원현황-특수교사,교직원현황-치료교사,교직원현황-영양사,교직원현황-간호사,교직원현황-간호조무사,교직원현황-조리원,교직원현황-사무직원,교직원현황-총계,데이터수집일
강북구,11305000200,구립다온어린이집,국공립,정상,1200.0,"서울특별시 강북구 삼양로19길 25 103동 104호(미아동, 래미안트라베라1단지아파트)",02-988-1717,02-988-1719,,3,85.0,0,5,9,20,13,37.613584827750365,127.02055843261218,미운영,2018-03-09,,,,2025-06-04,"야간연장형,시간제보육",1,1,1,0,0,0,2,0,0,5,1,4,6,0,0,0,2,0,0,13,14.0,29.0,29.0,14.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:15:30.0
용산구,11170000199,사랑나무어린이집,가정,정상,4336.0,서울특별시 용산구 후암로 4-8 후암동,070-4090-2213,,,5,125.0,0,5,6,20,12,37.54635357009264,126.97881652121346,미운영,2018-03-05,,,,2025-06-04,야간연장형,1,0,1,0,0,0,1,0,0,3,2,0,7,0,0,0,3,0,0,12,20.0,0.0,0.0,0.0,80.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-04 22:14:30.0
서대문구,11410000355,산들어린이집,국공립,정상,3615.0,서울특별시 서대문구 통일로 510 106-101,02-395-3232,070-5175-7967,,4,104.0,0,6,12,38,34,37.5946359628,126.9411733601,미운영,2018-03-05,,,,2025-06-04,야간연장형,3,3,2,0,0,0,0,0,0,8,9,12,13,0,0,0,0,0,0,34,22.0,33.0,22.0,0.0,22.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2025-06-04 22:16:10.0
송파구,11710000758,다사랑어린이집,국공립,정상,5778.0,"서울특별시 송파구 양산로8길 24 211동 102호(거여동,거여2단지)",02-431-6667,02-431-6667,,3,63.0,0,6,9,20,20,37.48958500980208,127.14630630108344,미운영,2018-03-02,,,,2025-06-04,야간연장형,2,2,1,0,0,0,2,0,0,7,6,8,6,0,0,0,0,0,0,20,43.0,14.0,0.0,14.0,29.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:18:02.0
송파구,11710000757,큰솔어린이집,국공립,정상,5707.0,"서울특별시 송파구 송이로 88 5동 107호(가락동,대림아파트)",02-430-7942,,,3,110.0,0,6,8,20,20,37.49793451937219,127.11981089007304,미운영,2018-03-02,,,,2025-06-04,야간연장형,2,2,2,0,0,0,1,0,0,7,4,9,7,0,0,0,0,0,0,20,43.0,14.0,14.0,0.0,29.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:18:03.0
노원구,11350001020,드림어린이집,민간,정상,1813.0,서울특별시 노원구 공릉로46길 19 관리동 1층,02-948-2074,070-8230-5500,,5,140.0,0,8,8,39,15,37.6279059504,127.0801319515,미운영,2018-03-01,,,,2025-06-04,야간연장형,5,9,3,1,1,0,4,1,0,24,0,4,7,0,0,0,4,0,0,15,83.0,17.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2025-06-04 22:15:52.0
성북구,11290000622,현대어린이집,국공립,정상,2802.0,"서울특별시 성북구 종암로21길 127 , 관리동 1층",02-925-9777,02-925-9777,,3,64.0,0,6,7,20,15,37.6025363,127.0298016,미운영,2018-03-01,,,,2025-06-04,"일반,시간제보육",1,1,1,0,0,0,1,0,0,4,3,3,6,0,0,0,3,0,0,15,20.0,40.0,40.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2025-06-04 22:15:23.0
노원구,11350001019,은빛어린이집,국공립,정상,1604.0,서울특별시 노원구 동일로245가길 41 은빛2단지아파트 관리동,02-934-3006,,,6,196.0,1,8,14,53,42,37.68010639137772,127.05348724268477,미운영,2018-03-01,,,,2025-06-04,야간연장형,3,3,2,0,0,0,0,1,0,9,6,15,14,0,0,0,0,7,0,42,42.0,33.0,0.0,0.0,25.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2025-06-04 22:15:53.0
강서구,11500000707,마곡1 고운비어린이집,국공립,정상,7598.0,"서울특별시 강서구 마곡서1로 131 101동 115호(마곡동, 엠벨리1단지아파트)",02-2666-2004,,,4,60.0,0,4,8,20,20,37.568750008687104,126.81857356382032,미운영,2018-03-01,,,,2025-06-04,야간연장형,2,2,2,0,0,0,4,0,0,10,5,10,5,0,0,0,0,0,0,20,57.0,14.0,14.0,0.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:16:43.0
중랑구,11260000450,새한어린이집,국공립,정상,2058.0,서울특별시 중랑구 용마산로 616 관리동 1층 (신내동),02-3421-7900,02-3421-8090,,4,184.0,0,7,11,43,43,37.6049325667,127.1012258353,미운영,2018-03-01,,,,2025-06-04,야간연장형,0,2,2,1,0,0,0,1,0,6,0,10,13,8,0,0,0,12,0,43,13.0,13.0,25.0,13.0,38.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 22:15:11.0
금천구,11545000058,구립유쉘어린이집,국공립,정상,8645.0,서울특별시 금천구 금하로 750 우방아파트 단지내 구립유쉘어린이집,02-804-2007,02-804-2007,,4,82.0,1,8,9,31,15,37.44970567180702,126.9137096847105,미운영,2018-03-01,,,,2025-06-04,일반,1,2,1,0,0,0,1,0,0,5,2,8,5,0,0,0,0,0,0,15,43.0,0.0,29.0,29.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:17:00.0
금천구,11545000116,구립우리어린이집,국공립,정상,8596.0,서울특별시 금천구 범안로 1136 구립우리어린이집,02-869-7273,02-863-7746,,4,91.0,0,8,14,33,22,37.46536588191358,126.88883335478562,미운영,2018-03-01,,,,2025-06-04,야간연장형,4,5,2,0,0,0,4,1,0,16,6,6,10,0,0,0,0,0,0,22,18.0,27.0,36.0,0.0,18.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2025-06-04 22:17:00.0
강서구,11500000705,구립 한숲어린이집,국공립,정상,7518.0,서울특별시 강서구 방화대로50길 7 101동 102호(방화동 한숲마을대림아파트),02-6348-7942,02-6368-7942,,4,60.0,0,4,7,20,12,37.57681041,126.8174762926,미운영,2018-03-01,,,,2025-06-04,일반,0,1,0,0,0,0,3,0,0,4,0,3,0,0,0,0,9,0,0,12,33.0,17.0,17.0,0.0,33.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2025-06-04 22:16:43.0
구로구,11530000610,사랑별어린이집,국공립,정상,8320.0,서울특별시 구로구 구로동로8길 30-1,02-858-8010,02-858-8015,,4,122.0,0,5,10,46,40,37.4870528338,126.8865771392,미운영,2018-03-01,,,,2025-06-04,야간연장형,1,3,2,1,0,0,0,1,0,8,0,8,6,7,0,0,0,19,0,40,14.0,0.0,14.0,14.0,57.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2025-06-04 22:16:52.0
구로구,11530000612,사과나무어린이집,국공립,정상,8330.0,서울특별시 구로구 개봉로20길 158 204동 102호,02-2066-2564,050-4099-1292,,3,63.0,0,5,9,20,17,37.4920420095,126.8607381598,미운영,2018-03-01,,,,2025-06-04,일반,2,2,1,0,0,0,0,0,0,5,4,7,6,0,0,0,0,0,0,17,0.0,14.0,57.0,29.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:16:52.0
강서구,11500000703,구립 하나로어린이집,국공립,정상,7542.0,서울특별시 강서구 양천로73길 5 101동 105호,02-2652-5946,02-2652-5946,https://cafe.naver.com/hanarohouse,4,62.0,0,4,9,20,20,37.5518951804,126.8715136217,미운영,2018-03-01,,,,2025-06-04,일반,3,4,4,0,0,0,1,0,0,12,3,8,9,0,0,0,0,0,0,20,29.0,29.0,14.0,29.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:16:43.0
노원구,11350001027,주영어린이집,국공립,정상,1745.0,서울특별시 노원구 한글비석로5길 62 중계8단지주공아파트 관리동,02-930-8787,,,4,109.0,0,6,11,36,30,37.64604233749733,127.0746207386512,미운영,2018-03-01,,,,2025-06-04,야간연장형,1,2,2,0,0,0,2,0,0,7,2,10,14,0,0,0,4,0,0,30,33.0,33.0,22.0,0.0,11.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 22:15:53.0
구로구,11530000613,블루밍서연어린이집,국공립,정상,8228.0,서울특별시 구로구 고척로60길 30 고척벽산베스트블루밍 아파트 관리동 1층,02-2686-4333,02-2683-4333,,4,102.0,0,7,9,23,23,37.5051511052,126.8587685394,미운영,2018-03-01,,,,2025-06-04,일반,3,2,1,0,0,0,1,0,0,7,6,5,7,0,0,0,5,0,0,23,29.0,14.0,43.0,0.0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:16:52.0
동작구,11590000422,구립키즈사랑어린이집,국공립,정상,6939.0,서울특별시 동작구 알마타길 37 관리동 1층,02-3280-0377,02-3280-0377,http://iseoul.seoul.go.kr/homepage/main.do?stCode=11590000422,4,114.0,1,6,10,27,26,37.51291640947408,126.92971400525352,미운영,2018-03-01,,,,2025-06-04,야간연장형,3,3,2,0,0,0,0,0,0,8,4,8,14,0,0,0,0,0,0,26,13.0,50.0,13.0,0.0,25.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2025-06-04 22:17:21.0
노원구,11350001023,두산영재어린이집,국공립,정상,1825.0,서울특별시 노원구 공릉로 126 두산힐스빌아파트 관리동,02-948-6816,02-948-6816,,5,115.0,0,7,12,42,34,37.6215344991222,127.07964823113429,미운영,2018-03-01,,,,2025-06-04,야간연장형,3,2,2,1,0,0,1,0,0,9,6,10,9,9,0,0,0,0,0,34,0.0,10.0,10.0,30.0,50.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2025-06-04 22:15:52.0
성북구,11290000626,삼선예일어린이집,국공립,정상,2875.0,"서울특별시 성북구 보문로29다길 31 , 관리동 1층",02-742-6371,,,3,64.0,0,7,8,24,18,37.58341274331993,127.01286130124342,미운영,2018-03-01,,,,2025-06-04,일반,2,2,2,0,0,0,6,0,0,12,3,3,6,0,0,0,6,0,0,18,0.0,17.0,67.0,17.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:15:22.0
마포구,11440000446,예랑어린이집,국공립,정상,3912.0,서울특별시 마포구 월드컵북로47길 46 상암월드컵파크2단지  202동 1층,02-306-1600,,,3,76.0,1,6,12,27,24,37.5748827194,126.8907321801,미운영,2018-03-01,,,,2025-06-04,야간연장형,3,2,1,0,0,0,2,0,0,8,6,8,5,0,0,0,5,0,0,24,78.0,11.0,11.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2025-06-04 22:16:22.0
구로구,11530000607,하늘어린이집,국공립,정상,8329.0,서울특별시 구로구 개봉로20길 6 124동 104호,02-2066-7749,050-4047-8354,,3,65.0,0,5,8,20,19,37.49135189710704,126.858136985553,미운영,2018-03-01,,,,2025-06-04,야간연장형,1,2,2,0,0,0,0,0,0,5,3,7,9,0,0,0,0,0,0,19,17.0,17.0,17.0,50.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:16:52.0
도봉구,11320000531,창1동즐거운어린이집,국공립,정상,1423.0,"서울특별시 도봉구 덕릉로 371 (창동,대우그린아파트)",02-998-2689,,,3,85.0,0,4,10,20,20,37.6461118052,127.0496391845,미운영,2018-03-01,,,,2025-06-04,야간연장형,6,7,5,1,0,0,5,0,0,24,6,6,4,0,0,0,4,0,0,20,38.0,0.0,0.0,25.0,38.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2025-06-04 22:15:41.0
동대문구,11230000308,파랑새어린이집,국공립,정상,2638.0,"서울특별시 동대문구 장안벚꽃로 107 108동 102호(장안동, 현대홈타운아파트)",02-2243-3935,02-2243-3935,,3,54.0,0,4,8,20,19,37.56966129,127.0746722,미운영,2018-03-01,,,,2025-06-04,일반,4,3,2,0,0,0,3,0,0,12,5,9,5,0,0,0,0,0,0,19,29.0,43.0,14.0,0.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:15:01.0
노원구,11350001025,아이맘어린이집,국공립,정상,1614.0,"서울특별시 노원구 동일로231길 86 204동 108호(상계동, 현대2차아파트)",02-3391-5927,02-3391-5927,,3,67.0,0,4,8,20,18,37.67242011754624,127.05046942885772,미운영,2018-03-01,,,,2025-06-04,일반,3,3,1,0,0,0,2,0,0,9,0,9,5,0,0,0,4,0,0,18,29.0,0.0,43.0,14.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:15:53.0
도봉구,11320000534,방학3동꿈송이어린이집,국공립,정상,1359.0,"서울특별시 도봉구 방학로 200 115동110호(방학동,신동아아파트)",02-955-1209,02-3493-1123,,3,85.0,0,4,8,20,17,37.6628263698,127.0295354084,미운영,2018-03-01,,,,2025-06-04,야간연장형,2,2,1,0,0,0,2,0,0,7,2,7,6,0,0,0,2,0,0,17,29.0,0.0,57.0,0.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:15:41.0
도봉구,11320000533,창4동예나동산어린이집,국공립,정상,1411.0,"서울특별시 도봉구 노해로69길 103 109동101호(창동,동아청솔아파트)",02-6231-2555,02-6231-2555,,3,84.0,0,4,8,18,15,37.6577850908,127.0492752377,미운영,2018-03-01,,,,2025-06-04,야간연장형,1,2,2,0,0,0,3,0,0,8,0,6,4,0,0,0,5,0,0,15,57.0,0.0,14.0,0.0,29.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:15:41.0
중구,11140000065,롯데캐슬어린이집,국공립,정상,4572.0,서울특별시 중구 청계천로 400 롯데캐슬베네치아아파트 103동7층관리동 (황학동),02-2048-5757,0507-0876-582,,4,69.0,0,6,9,22,22,37.57089532,127.0213261,미운영,2018-03-01,,,,2025-06-04,일반,0,2,2,0,0,0,0,0,0,4,0,10,12,0,0,0,0,0,0,22,33.0,33.0,17.0,17.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:14:19.0
마포구,11440000447,우애들어린이집,국공립,정상,4076.0,서울특별시 마포구 독막로20나길 22 래미안밤섬리베뉴1 관리동,02-333-1003,02-333-1020,,5,197.0,1,12,14,46,39,37.546070295,126.9248939937,미운영,2018-03-01,,,,2025-06-04,일반,2,4,3,0,0,0,0,0,0,9,6,13,20,0,0,0,0,0,0,39,40.0,20.0,40.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2025-06-04 22:16:22.0
도봉구,11320000532,창4동별초롱어린이집,국공립,정상,1416.0,서울특별시 도봉구 노해로70길 12 6동 106호(창동),02-6316-5050,,,4,109.0,0,7,11,18,18,37.6507501156,127.0495244211,미운영,2018-03-01,,,,2025-06-04,야간연장형,3,1,2,0,0,0,2,0,0,8,5,5,6,0,0,0,2,0,0,18,40.0,0.0,30.0,10.0,20.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 22:15:41.0
광진구,11215000342,구립 건대티움아이어린이집,국공립,정상,5090.0,"서울특별시 광진구 능동로4길 41 701동 101호(자양동, 자양7차현대홈타운)",02-499-1279,,,3,85.0,0,4,9,20,20,37.5329869,127.0697836,미운영,2018-03-01,,,,2025-06-04,일반,3,2,2,0,0,0,3,0,0,10,2,5,0,0,0,0,13,0,0,20,14.0,43.0,14.0,14.0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 20:14:52.0
서대문구,11410000354,인왕어린이집,국공립,정상,3622.0,서울특별시 서대문구 문화촌길 34 홍제동,02-394-6753,02-394-6754,,5,88.0,0,11,11,30,23,37.59345969101366,126.94885077389004,미운영,2018-03-01,,,,2025-06-04,야간연장형,1,2,1,0,0,0,2,0,0,6,2,7,7,0,0,0,7,0,0,23,13.0,0.0,13.0,13.0,63.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 22:16:11.0
노원구,11350001026,하계현대어린이집,국공립,정상,1747.0,서울특별시 노원구 노원로18길 19 하계2차현대아파트,02-948-7386,02-975-7386,,4,107.0,0,6,11,38,28,37.64449398504855,127.0724719974882,미운영,2018-03-01,,,,2025-06-04,야간연장형,2,2,2,1,0,0,2,0,0,9,2,7,11,6,0,0,2,0,0,28,67.0,11.0,22.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 22:15:53.0
강서구,11500000704,구립 모아어린이집,국공립,정상,7517.0,"서울특별시 강서구 방화대로45길 78 101동 103호(방화동, 보람쉬움아파트)",02-2661-8767,,,4,60.0,0,5,8,20,16,37.5746106619,126.8120388999,미운영,2018-03-01,,,,2025-06-04,일반,1,2,1,0,0,0,5,0,0,9,2,7,4,0,0,0,3,0,0,16,29.0,43.0,14.0,0.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:16:43.0
노원구,11350001022,우리어린이집,국공립,정상,1850.0,서울특별시 노원구 동일로198가길 149 공릉2단지아파트 관리동,02-972-9207,,,3,130.0,0,5,9,31,16,37.6305457,127.0665319,미운영,2018-03-01,,,,2025-06-04,야간연장형,2,1,1,0,0,0,1,0,0,5,2,3,4,0,0,0,2,0,0,11,57.0,14.0,29.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:15:53.0
구로구,11530000611,이화우성어린이집,국공립,정상,8369.0,서울특별시 구로구 도림로22길 8 101동 110호,02-859-5152,02-859-5153,,3,68.0,0,4,6,20,11,37.4901477076,126.8932529137,미운영,2018-03-01,,,,2025-06-04,일반,1,1,1,0,0,0,2,0,0,5,0,4,0,0,0,0,7,0,0,11,0.0,20.0,40.0,20.0,20.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2025-06-04 22:16:52.0
서대문구,11410000353,다솜어린이집,국공립,정상,3625.0,"서울특별시 서대문구 문화촌길 6-24 102동 107호(홍제동, 문화촌현대아파트)",02-6082-9972,,,3,51.0,0,4,7,19,15,37.5922269,126.9494078,미운영,2018-03-01,,,,2025-06-04,야간연장형,1,2,2,0,0,0,2,0,0,7,0,4,9,0,0,0,2,0,0,15,33.0,0.0,17.0,17.0,33.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2025-06-04 22:16:10.0
성북구,11290000621,해피래미안어린이집,국공립,정상,2724.0,"서울특별시 성북구 길음로 74 , 관리동 1층",02-914-7979,,http://cafe.daum.net/happy-110-103,3,80.0,0,7,9,30,24,37.6103444981247,127.02077407206328,미운영,2018-03-01,,,,2025-06-04,일반,2,4,4,1,0,0,1,0,0,12,2,9,13,0,0,0,0,0,0,24,43.0,29.0,29.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:15:23.0
동대문구,11230000474,이문현대어린이집,국공립,정상,2422.0,"서울특별시 동대문구 한천로58길 107 (이문동, 현대아파트)",02-959-1153,02-6451-1154,,6,190.0,1,8,14,65,47,37.60052947012829,127.07014185036957,미운영,2018-03-01,,,,2025-06-04,일반,2,2,3,1,0,0,0,1,0,9,6,10,15,7,0,0,0,9,0,47,25.0,17.0,33.0,0.0,25.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2025-06-04 22:15:01.0
구로구,11530000608,파란나라어린이집,국공립,정상,8227.0,서울특별시 구로구 중앙로1길 18-19 103동 105호,02-2619-4501,0504-206-2224,,3,60.0,0,5,7,17,17,37.4985789254,126.8631506148,미운영,2018-03-01,,,,2025-06-04,일반,1,3,3,0,0,0,2,0,0,9,0,3,7,0,0,0,7,0,0,17,33.0,50.0,0.0,0.0,17.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2025-06-04 22:16:52.0
중랑구,11260000448,아미어린이집,국공립,정상,2069.0,서울특별시 중랑구 봉화산로56길 112 101동 102호 (신내동),02-436-3859,02-436-3859,,4,67.0,0,5,9,20,13,37.6040136039,127.0968759111,미운영,2018-03-01,,,,2025-06-04,야간연장형,4,2,1,0,0,0,3,0,0,10,7,0,0,0,0,0,6,0,0,13,25.0,25.0,25.0,13.0,13.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:15:11.0
중랑구,11260000449,아이누리어린이집,국공립,정상,2095.0,"서울특별시 중랑구 동일로 752 107동 102호 (중화동, 한신아파트)",02-433-1642,,,4,56.0,0,6,9,20,20,37.597007915,127.0820691159,미운영,2018-03-01,,,,2025-06-04,야간연장형,2,2,1,0,0,0,1,0,0,6,4,4,7,0,0,0,5,0,0,20,0.0,0.0,43.0,14.0,43.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:15:11.0
마포구,11440000445,엘프어린이집,국공립,정상,3904.0,서울특별시 마포구 상암산로1길 52 상암월드컵파크5단지 505동 1층,02-373-3654,,,3,116.0,1,8,8,28,13,37.5808061962,126.8853935181,미운영,2018-03-01,,,,2025-06-04,일반,2,2,2,1,0,0,3,0,0,10,2,3,5,0,0,0,3,0,0,13,17.0,17.0,33.0,17.0,17.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2025-06-04 22:16:21.0
강북구,11305000331,구립꿈의숲캐슬어린이집,국공립,정상,1232.0,"서울특별시 강북구 오현로 56 관리동 1층(미아동, 꿈의숲롯데캐슬아파트)",02-980-7750,02-980-7750,,4,250.0,1,8,12,48,38,37.61733016616687,127.03629077429584,미운영,2018-03-01,,,,2025-06-04,야간연장형,3,3,2,0,0,0,0,0,0,8,9,15,14,0,0,0,0,0,0,38,20.0,20.0,30.0,20.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2025-06-04 22:15:30.0
중랑구,11260000447,알콩달콩어린이집,국공립,정상,2025.0,서울특별시 중랑구 신내로 155 808동 109호 (신내동),02-3423-3577,02-3423-3822,,3,58.0,0,4,9,18,17,37.6138580761,127.0943244338,미운영,2018-03-01,,,,2025-06-04,야간연장형,2,2,1,0,0,0,1,0,0,6,2,6,7,0,0,0,2,0,0,17,38.0,0.0,25.0,13.0,25.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-04 22:15:11.0
성북구,11290000619,돈암하늘채어린이집,국공립,정상,2826.0,서울특별시 성북구 아리랑로 75 관리동 1층,02-924-7007,,,4,140.0,1,11,13,47,35,37.5988304358,127.013624921,미운영,2018-03-01,,,,2025-06-04,일반,3,4,2,0,0,0,0,0,0,9,6,16,13,0,0,0,0,0,0,35,36.0,0.0,9.0,36.0,18.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2025-06-04 22:15:22.0
종로구,11110000175,동화속아이들어린이집,국공립,정상,3025.0,서울특별시 종로구 통일로 246-11 무악현대아파트 단지내,02-733-2440,,,6,176.0,1,12,13,65,37,37.5750955987,126.9591246301,미운영,2018-03-01,,,,2025-06-04,야간연장형,2,2,2,0,0,0,0,2,0,8,4,10,8,0,0,0,0,15,0,37,10.0,20.0,50.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2025-06-04 22:14:09.0
송파구,11710000759,아이조아어린이집,국공립,정상,5665.0,"서울특별시 송파구 백제고분로46길 8-23 101호(송파동, 온누리아파트)",02-415-5672,,,3,74.0,0,6,7,17,16,37.50750233584489,127.11148499005893,미운영,2018-03-01,,,,2025-06-04,야간연장형,2,2,1,0,0,0,3,0,0,8,5,4,7,0,0,0,0,0,0,16,17.0,17.0,17.0,0.0,50.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2025-06-04 22:18:02.0
동대문구,11230000471,서울시립대학교직장어린이집,직장,정상,2504.0,서울특별시 동대문구 서울시립대로 163 서울시립대학교직장어린이집,02-2213-9566,02-2213-9567,,5,206.0,1,25,18,65,40,37.5825764944,127.0599900508,미운영,2018-03-01,,,,2025-06-04,일반,2,2,2,2,1,1,0,0,0,10,3,8,7,13,5,4,0,0,0,40,46.0,15.0,23.0,15.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,18.0,2025-06-04 22:15:00.0
성북구,11290000625,휴먼빌어린이집,국공립,정상,2826.0,"서울특별시 성북구 아리랑로 89 , 관리동 1층 (돈암동)",02-928-5240,02-928-5239,,3,102.0,0,7,10,35,20,37.60166461971621,127.01256717888114,미운영,2018-03-01,,,,2025-06-04,일반,2,2,2,0,0,0,2,0,0,8,4,6,10,0,0,0,0,0,0,20,50.0,0.0,50.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2025-06-04 22:15:23.0
성북구,11290000624,래미안숲어린이집,국공립,정상,2790.0,"서울특별시 성북구 화랑로 214 , 관리동 1층(석관동)",02-966-1466,,,3,81.0,0,8,10,26,26,37.60821297760417,127.05463195512944,미운영,2018-03-01,,,,2025-06-04,일반,2,2,2,0,0,0,0,0,0,6,5,10,11,0,0,0,0,0,0,26,38.0,13.0,13.0,25.0,13.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2025-06-04 22:15:22.0
동대문구,11230000475,이편한오렌지어린이집,국공립,정상,2407.0,서울특별시 동대문구 한천로63길 10,02-966-0906,02-966-0906,,4,78.0,1,7,11,29,28,37.60458659240054,127.06550250220346,미운영,2018-03-01,,,,2025-06-04,일반,2,3,2,0,0,0,1,0,0,8,6,14,8,0,0,0,0,0,0,28,11.0,67.0,22.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2025-06-04 22:15:01.0
